index,ENDTIME,EVENTS,FG2A,FG2M,FG3A,FG3M,GAMEDATE,GAMEID,NONSHOOTINGFOULSTHATRESULTEDINFTS,OFFENSIVEREBOUNDS,OPPONENT,PERIOD,SHOOTINGFOULSDRAWN,STARTSCOREDIFFERENTIAL,STARTTIME,STARTTYPE,TURNOVERS,DESCRIPTION,URL,HTM,VTM,team,TEAM_ID,Year,start_seconds,end_seconds,mid_seconds,opp_players_on,players_on,season,actionNumber,match_confidence
64302,11:44,"Miller 25' 3PT Jump Shot (3 PTS) (Bridges 1 AST)
",0,0,1,1,2025-01-15,22400569,0,0,UTA,1,0,0,12:00,Off Dead Ball,0,Miller 25' 3PT Jump Shot (3 PTS) (Bridges 1 AST),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/7/168c34d8-a0dd-c1dc-f0ee-9534bb8c0f18_960x540.mp4,UTA,CHA,CHA,1610612766,2025,0.0,16.0,8.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64301,11:26,"Ball Out of Bounds - Bad Pass Turnover Turnover (P1.T1)
",0,0,0,0,2025-01-15,22400569,0,0,UTA,1,0,3,11:26,Off Dead Ball,1,Ball Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,UTA,CHA,CHA,1610612766,2025,34.0,34.0,34.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64297,11:01,"MISS Ball 5' Driving Layup
Williams REBOUND (Off:1 Def:0)
MISS Williams Tip Layup Shot
Kessler REBOUND (Off:0 Def:1)
",2,0,0,0,2025-01-15,22400569,0,1,UTA,1,0,1,11:12,Off Short Mid-Range Make,0,MISS Ball 5' Driving Layup,https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/16/19773f37-545c-bac9-e6b8-6daf103a3e47_960x540.mp4,UTA,CHA,CHA,1610612766,2025,48.0,59.0,53.5,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64299,11:01,"MISS Ball 5' Driving Layup
Williams REBOUND (Off:1 Def:0)
MISS Williams Tip Layup Shot
Kessler REBOUND (Off:0 Def:1)
",2,0,0,0,2025-01-15,22400569,0,1,UTA,1,0,1,11:12,Off Short Mid-Range Make,0,Williams REBOUND (Off:1 Def:0),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/17/2092bed4-ff26-2c4a-b2cc-b26ecbbfbaca_960x540.mp4,UTA,CHA,CHA,1610612766,2025,48.0,59.0,53.5,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64298,11:01,"MISS Ball 5' Driving Layup
Williams REBOUND (Off:1 Def:0)
MISS Williams Tip Layup Shot
Kessler REBOUND (Off:0 Def:1)
",2,0,0,0,2025-01-15,22400569,0,1,UTA,1,0,1,11:12,Off Short Mid-Range Make,0,Kessler REBOUND (Off:0 Def:1),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/19/03b09fc8-1a6c-b59e-bb1f-dae13fa28fd0_960x540.mp4,UTA,CHA,CHA,1610612766,2025,48.0,59.0,53.5,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64300,11:01,"MISS Ball 5' Driving Layup
Williams REBOUND (Off:1 Def:0)
MISS Williams Tip Layup Shot
Kessler REBOUND (Off:0 Def:1)
",2,0,0,0,2025-01-15,22400569,0,1,UTA,1,0,1,11:12,Off Short Mid-Range Make,0,MISS Williams Tip Layup Shot,https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/18/b2f190d6-91d3-d779-4b8e-f56af06a4c79_960x540.mp4,UTA,CHA,CHA,1610612766,2025,48.0,59.0,53.5,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64295,10:40,"MISS Ball 25' 3PT Jump Shot
Potter REBOUND (Off:0 Def:1)
",0,0,1,0,2025-01-15,22400569,0,0,UTA,1,0,1,10:54,Off Dead Ball,0,Potter REBOUND (Off:0 Def:1),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/25/2ce11e56-1c61-27de-6136-0a6ab7a24c41_960x540.mp4,UTA,CHA,CHA,1610612766,2025,66.0,80.0,73.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64296,10:40,"MISS Ball 25' 3PT Jump Shot
Potter REBOUND (Off:0 Def:1)
",0,0,1,0,2025-01-15,22400569,0,0,UTA,1,0,1,10:54,Off Dead Ball,0,MISS Ball 25' 3PT Jump Shot,https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/24/40fc836f-77c8-4fe6-b53f-14b864283205_960x540.mp4,UTA,CHA,CHA,1610612766,2025,66.0,80.0,73.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64294,10:15,"Williams 1' Running Alley Oop Dunk Shot (2 PTS) (Miller 1 AST)
",1,1,0,0,2025-01-15,22400569,0,0,UTA,1,0,1,10:17,Off Corner 3 Miss,0,Williams 1' Running Alley Oop Dunk Shot (2 PTS) (Miller 1 AST),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/30/6106bc65-3fb1-1e16-4baa-e3dd86825afd_960x540.mp4,UTA,CHA,CHA,1610612766,2025,103.0,105.0,104.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64293,09:46,"Williams 6' Floating Jump Shot (4 PTS) (Ball 1 AST)
",1,1,0,0,2025-01-15,22400569,0,0,UTA,1,0,3,09:51,Off Arc 3 Miss,0,Williams 6' Floating Jump Shot (4 PTS) (Ball 1 AST),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/35/7f9fd95e-6006-fbe9-34d7-d8f2990e8f9c_960x540.mp4,UTA,CHA,CHA,1610612766,2025,129.0,134.0,131.5,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64291,09:15,"Williams BLOCK (1 BLK): MISS Miller 5' Running Layup
Kessler REBOUND (Off:1 Def:2)
",1,0,0,0,2025-01-15,22400569,0,0,UTA,1,0,5,09:21,Off Steal,0,Kessler REBOUND (Off:1 Def:2),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/40/2ac0fe06-cc8e-6982-928f-a961ce736ae4_960x540.mp4,UTA,CHA,CHA,1610612766,2025,159.0,165.0,162.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64292,09:15,"Williams BLOCK (1 BLK): MISS Miller 5' Running Layup
Kessler REBOUND (Off:1 Def:2)
",1,0,0,0,2025-01-15,22400569,0,0,UTA,1,0,5,09:21,Off Steal,0,Williams BLOCK (1 BLK): MISS Miller 5' Running Layup,https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/39/a266ae8b-c1ae-a556-83a1-dade92e94eec_960x540.mp4,UTA,CHA,CHA,1610612766,2025,159.0,165.0,162.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64290,09:05,"Williams 3' Dunk (6 PTS) (Miller 2 AST)
",1,1,0,0,2025-01-15,22400569,0,0,UTA,1,0,3,09:11,Off Short Mid-Range Make,0,Williams 3' Dunk (6 PTS) (Miller 2 AST),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/43/7f10c580-ac0c-e112-e584-c3ba775d5dd5_960x540.mp4,UTA,CHA,CHA,1610612766,2025,169.0,175.0,172.0,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
64289,08:32,"Bridges 24' 3PT Jump Shot (3 PTS) (Miller 3 AST)
",0,0,1,1,2025-01-15,22400569,0,0,UTA,1,0,2,08:51,Off Corner 3 Make,0,Bridges 24' 3PT Jump Shot (3 PTS) (Miller 3 AST),https://videos.nba.com/nba/pbp/media/2025/01/15/0022400569/48/efe871c6-15fd-d5ea-d84d-2ab9e586e4fa_960x540.mp4,UTA,CHA,CHA,1610612766,2025,189.0,208.0,198.5,1628970|1630163|1630182|1631109|1641706,1630695|1631117|1641718|1642262|1642268,2024-25,,
